Date,Mkt-RF,SMB,HML,RMW,CMA,RF,QMJ,BAB,UMD,Momentum ,TSMOM,Carry,ESG,E,S,G
2007/8/1,0.92,-0.38,-1.89,-1.23,-0.54,0.42,1.348623682,-2.914762641,-0.078592676,0.1,-2.284836214,-1.14262,0.9229958,,-3.895455,-0.4675075
2007/9/1,3.22,-2.42,-2.23,-0.56,-3.02,0.32,-0.787326632,1.401893462,3.684332077,4.63,4.1191936,-1.68578,-1.503905,,-2.2753542,-0.6015167
2007/10/1,1.8,-0.04,-3.11,-0.31,-0.12,0.32,0.150350816,0.213639107,6.105792113,5.02,4.940802753,-0.53772,-1.2461675,,0.0507575,-0.6759142
2007/11/1,-4.83,-3.02,-0.94,1.88,-0.27,0.34,3.659358203,-4.024310184,0.909631777,0.99,-2.363603882,-0.35954,1.2921083,,-4.5232617,-1.3765342
2007/12/1,-0.87,0.18,-0.52,0.82,-1.06,0.27,1.769431479,-2.490165198,5.490696979,6.63,2.844547761,0.11502,-1.0026575,,1.5253675,1.4201308
2008/1/1,-6.36,-0.61,4.01,2.21,2.13,0.21,-0.948911986,-2.031792628,-9.437710495,-7.75,-3.257509982,-0.47188,-4.0704508,,0.1488975,-1.9039475
2008/2/1,-3.09,-0.64,-0.84,0.83,-0.93,0.13,2.139175724,2.259118453,7.681453158,6.1,9.391741987,0.70328,-4.4710417,,1.0006942,-2.9390042
2008/3/1,-0.93,0.61,0.35,0.8,0.51,0.17,2.158159906,-6.723646271,2.186702623,4.27,-2.766681411,0.74132,1.1494667,,-0.9557792,-2.0405842
2008/4/1,4.6,-1.19,-1.09,1.68,-2.46,0.18,-1.235959275,-2.125579563,0.968803251,-0.31,-2.175932113,2.46442,-3.6283325,,6.5747225,4.5943217
2008/5/1,1.86,3.02,-1.53,0.91,-0.06,0.18,1.183004828,0.896856588,3.423443124,3.31,0.12203426,0.96608,-3.2143058,,-2.0265417,0.7477158
2008/6/1,-8.44,1.19,-2.7,4.94,-0.56,0.17,3.306084284,0.466776923,11.12757859,12.75,7.928884563,0.96332,-1.7035008,,1.4986383,0.3377125
2008/7/1,-0.77,3.7,5.27,-1.35,1.03,0.15,0.662173889,-6.757902717,-6.560894681,-5.07,-3.506055345,0.6381,4.4913075,,-4.1094417,-6.9150008
2008/8/1,1.53,3.4,1.48,1.88,0.85,0.13,2.533750885,-1.356442568,-5.181938998,-4.02,-3.552090297,-1.17406,1.8899767,,-0.8071317,0.7792425
2008/9/1,-9.24,0.25,5.9,2.41,1.8,0.15,3.414926983,-9.100007882,0.348668057,0.28,-1.483264809,-1.0399,5.4366575,,-4.5490442,-0.4339733
2008/10/1,-17.23,-3.28,-2.22,2.99,2.04,0.08,8.745750786,-5.050103731,7.33118668,7.85,8.952207202,4.07226,3.2332325,,-1.595215,0.0981492
2008/11/1,-7.86,-3.92,-6.3,4.52,2.74,0.03,7.938874779,-3.531701341,6.631482529,7.17,7.972851261,-0.46052,4.6712975,,-0.1357117,-2.6151625
2008/12/1,1.74,3.31,0.07,0.13,-1.51,0,-0.257155199,-7.606794867,-6.185616685,-5.09,6.105732976,1.77928,0.6701133,,-0.2653275,-2.9267367
2009/1/1,-8.12,-2.08,-11.11,0.11,-1.19,0,3.305773242,11.89882543,-1.242444972,-2.18,0.265201687,-0.8296,-4.3113842,,2.0601867,0.8969825
2009/2/1,-10.1,-1.3,-6.91,1.11,-1.05,0.01,5.280763078,-0.33224371,4.576047113,4.41,2.543578059,-1.53208,1.2471183,,-1.1699325,1.7110325
2009/3/1,8.95,0.66,3.34,-2.52,-2.19,0.02,-3.091855774,-2.655768024,-10.24296515,-11.87,-2.225815902,2.81972,-1.6448783,,2.2414275,-1.4763358
2009/4/1,10.18,7.04,5.26,1.28,0.11,0.01,-6.903491655,-7.868079255,-34.62455232,-34.3,-4.470415845,3.61618,-6.1896417,,2.5391408,1.5628433
2009/5/1,5.21,-2.31,0.37,-0.74,-2.2,0,-5.814692545,6.520858814,-14.38158962,-12.49,-7.367454722,0.05738,-1.1636067,,-1.2087158,0.7424167
2009/6/1,0.43,2.31,-2.72,-1.34,-0.31,0.01,3.080484584,9.101821003,5.427997725,5.48,1.50275031,2.04432,-0.6365358,3.7550033,-2.0560367,-3.1567275
2009/7/1,7.72,2.4,4.84,-0.36,3.15,0.01,-4.390597919,-3.619406701,-4.658236442,-5.58,-3.384087086,2.24746,-2.326185,-0.2213642,-0.119005,0.8318425
2009/8/1,3.33,-0.08,7.63,-2.92,3.3,0.01,-6.37256689,-2.273604166,-9.992603428,-9.07,2.061929286,2.25042,-2.7359433,4.1527525,1.1111375,-0.0591208
2009/9/1,4.08,2.72,1.04,1.25,0.35,0.01,-2.516807902,-0.384255216,-5.373939827,-4.79,0.88800636,0.97634,1.5599758,-2.6237508,-1.3384992,1.2785167
2009/10/1,-2.59,-4.92,-4.2,4.17,-1.46,0,5.608828477,0.814698286,1.466946182,2.61,-2.305314755,-1.81824,5.5239225,-0.4506958,-0.2063675,2.5421908
2009/11/1,5.56,-2.68,-0.33,0.98,0.11,0,-0.295726211,-1.203087431,1.389819419,0.3,4.344295286,0.6144,-0.3914275,-1.2374083,2.0875258,-0.6693483
2009/12/1,2.75,6.24,-0.17,1.05,-0.1,0.01,-0.355310363,0.940687239,2.092280526,3.02,-1.511554245,0.7834,-0.0309575,-0.3538292,1.7812533,1.1528142
2010/1/1,-3.36,0.35,0.43,-1.23,0.44,0,-0.480361178,1.005128099,-4.840264267,-5.4,-4.633325109,1.81244,-1.3690992,-0.3491267,-1.9463492,-1.8947708
2010/2/1,3.4,1.51,3.22,-0.28,1.4,0,-0.718328188,0.721818563,3.753112226,3.74,2.076070794,-0.27738,-1.2559317,0.0534242,-0.9351125,0.5553367
2010/3/1,6.31,1.85,2.21,-0.63,1.67,0.01,-2.99963945,1.544272009,3.880306735,3.76,5.142048576,3.10172,-1.1033492,2.0364075,-0.7796817,-2.1646058
2010/4/1,2,4.98,2.89,0.7,1.74,0.01,-3.527804865,1.485585241,2.547299049,3.16,2.148777005,0.04472,-1.6123358,-2.5660992,0.6442283,2.7588833
2010/5/1,-7.89,0.04,-2.44,1.27,-0.23,0.01,2.44117674,-0.565103065,-0.466558082,-0.25,-5.149217469,0.91052,1.6467883,-0.811515,-0.8329583,1.71609
2010/6/1,-5.57,-2.47,-4.7,-0.18,-1.55,0.01,2.632494353,2.309941418,-2.567992499,-2.76,1.177912617,-0.41222,0.5633958,-1.1441875,-3.1227517,-1.1080317
2010/7/1,6.93,0.16,-0.3,0.26,1.99,0.01,-1.900062201,-2.306663607,1.736794274,1.83,-0.8803078,-1.24336,0.4684233,-0.7020325,-2.8605958,0.8049767
2010/8/1,-4.77,-3.11,-1.96,0.58,-1.66,0.01,1.107998578,1.617344983,1.237404552,-0.06,5.780775158,0.24198,0.9058508,-3.7002542,-3.1860475,-1.9452242
2010/9/1,9.54,3.76,-3.17,-0.19,0.37,0.01,-0.299223045,-1.188257465,0.715307115,1.41,1.169191852,2.19916,-1.2325325,0.7832017,0.1839283,2.3208767
2010/10/1,3.88,0.86,-2.49,1.27,-0.31,0.01,0.269539278,2.061708549,1.05772691,1.58,2.103197524,0.88686,0.9957625,-0.6035392,-1.8206908,-1.8400492
2010/11/1,0.6,3.66,-0.88,0.4,1.51,0.01,-0.657055613,-0.513044153,2.344794657,2.66,-0.688888049,-0.8471,-2.5508467,-4.4200958,1.6021025,3.5308383
2010/12/1,6.82,0.98,3.78,-3.53,3.16,0.01,-4.631400332,-0.131193538,-2.80424536,-3.03,4.525918281,0.62304,-2.4195,0.3834375,2.7777883,-0.0319158
2011/1/1,1.99,-2.37,0.77,-0.65,0.83,0.01,-0.803503573,3.020219235,-0.495160443,-0.29,-0.671276907,-0.11582,-0.7239183,-0.839775,3.2880983,1.9224708
2011/2/1,3.49,1.61,1.24,-1.93,0.87,0.01,-1.379716329,0.698054276,1.995991135,1.99,4.161477368,1.5853,-0.8206983,-2.3298858,0.8828992,0.288075
2011/3/1,0.46,2.64,-1.88,1.79,0,0.01,1.271470226,0.42728217,2.873876428,3.4,-1.636453741,-1.34288,0.4616883,-2.1721375,-1.5628117,0.8128083
2011/4/1,2.9,-0.5,-2.48,1.08,-0.85,0,1.441648049,0.54860885,0.092700304,0.04,5.135936556,1.37666,3.4589675,-0.2227108,-2.9553808,2.1609125
2011/5/1,-1.27,-0.71,-2,1.88,-1.46,0,2.892977891,1.417710944,-0.4103368,-0.62,-1.224647078,-0.78054,0.313395,1.3961233,-3.1171067,-1.2079825
2011/6/1,-1.75,0.13,-0.38,2.44,-1.48,0,2.873573095,0.410826187,1.869861735,1.78,-2.422293107,0.37926,1.6532033,-0.604285,0.6972025,0.4056217
2011/7/1,-2.35,-1.22,-0.91,2.73,-1.78,0,0.653620642,-0.411210033,0.826878809,0.16,1.875710851,0.09724,-3.0286525,-0.1811392,-1.5228033,0.8527733
2011/8/1,-5.99,-3.22,-2.4,3.3,-0.31,0.01,5.954380634,0.757581275,0.048953585,-0.28,2.634213492,-1.222,2.515215,-0.2531375,-4.0251233,-0.6402983
2011/9/1,-7.59,-3.67,-1.75,2.03,0.21,0,6.572188013,2.035946281,-1.990362941,-2.42,-9.458496117,-2.31006,4.8643417,3.3167358,-0.8092317,-0.8890708
2011/10/1,11.35,3.48,0.12,-2.14,-0.87,0,-4.185523281,-5.990872722,-1.318437169,-1.43,-1.81187789,5.00456,-3.7368917,-2.5870333,2.5458308,-0.016575
2011/11/1,-0.28,-0.28,-0.46,1.83,1.51,0,3.056418016,0.616789857,3.922126897,3.85,2.466170856,-1.21662,-1.08995,-2.9509992,-3.2926225,-0.1414675
2011/12/1,0.74,-0.33,1.61,1.01,2.49,0,0.861725743,1.250209301,2.281144475,1.81,1.318321782,0.28238,0.3322617,1.4696583,-1.0233783,-1.0761167
2012/1/1,5.05,2.07,-0.94,-2.01,-1.46,0,-3.612174994,0.684720344,-7.024588103,-7.93,-0.623208665,1.76888,-2.0838567,2.2236592,5.8726667,-1.86125
2012/2/1,4.42,-1.71,0.43,-0.47,-0.04,0,-0.89659042,2.563271149,-0.010211236,-0.29,-2.148795717,1.29502,-2.5619783,3.8775042,-1.7799467,-1.42363
2012/3/1,3.11,-0.49,1.12,-0.55,0.69,0,0.574034962,3.942259312,2.214812675,1.3,0.209847916,-0.14348,-1.4002842,6.7341925,-2.0010425,0.5690833
2012/4/1,-0.85,-0.54,-0.77,1.31,0.69,0,0.494762818,2.896945024,3.264935269,3.75,3.649076402,-1.06916,1.694925,-1.266955,-1.2918317,1.0311542
2012/5/1,-6.19,-0.1,-1.06,2.1,2.34,0.01,3.12707624,2.34942522,6.791942417,6.49,10.72342152,-3.3191,1.5671075,-0.0560833,-2.583895,-0.6901442
2012/6/1,3.89,0.81,0.59,-1.07,0.44,0,-0.618486252,1.070465278,-0.596109879,-1.06,-6.360187517,2.79214,-0.0517092,-0.5421108,-0.6699467,-0.6516233
2012/7/1,0.79,-2.76,-0.12,1.13,0.03,0,0.637207839,1.057255993,3.158187126,3.02,1.813262411,2.13094,0.5487975,-1.4715367,0.5083025,0.5567592
2012/8/1,2.55,0.45,1.3,-1.33,-0.88,0.01,-0.540811097,-0.872378276,-2.717790661,-2.37,-1.74694676,1.70094,-0.0689033,2.74223,2.64704,-2.1497433
2012/9/1,2.73,0.64,1.58,-1.51,1.51,0.01,-1.195494956,0.774486791,-1.799204547,-1.14,-3.761180117,1.0494,-2.0673158,-0.2634225,1.532505,1.4540325
2012/10/1,-1.76,-0.91,3.56,-1.34,2.55,0.01,-2.133461064,2.009801606,0.514286828,0.14,-1.13961572,0.00152,-3.5789725,-1.4234192,-0.0907967,-0.3859533
2012/11/1,0.78,0.44,-0.83,0.65,0.86,0.01,1.297004888,-1.358089796,0.415727399,0.49,-0.264900134,1.29058,-0.366355,1.5841758,-1.6651225,-2.1886075
2012/12/1,1.18,1.92,3.53,-1.86,0.86,0.01,-2.433943977,-1.059351483,-2.048710534,-2.86,1.038525071,0.42444,-1.279745,-0.4513617,3.0222333,-1.1204467
2013/1/1,5.57,0.46,0.95,-1.93,1.43,0,-2.070508167,4.393573613,-0.974997123,-1.79,0.809576908,1.07048,-2.5863875,-2.4530667,-1.1485742,0.1512467
2013/2/1,1.29,-0.29,0.1,-0.66,0.57,0,0.494449668,1.869720176,2.057578979,1.29,1.866062035,1.4644,0.6675658,0.6692142,-0.9570975,-0.9874675
2013/3/1,4.03,0.87,-0.23,0.13,1.37,0,-0.435960136,2.333859097,1.832616189,1.92,1.269830131,-0.27046,-1.0603467,0.1337217,0.2466275,0.0432658
2013/4/1,1.55,-2.24,0.5,0.27,0.39,0,-0.990792163,1.677056078,1.078809987,0.22,6.076885231,0.20936,-0.2319942,2.50109,-3.0219217,1.1294725
2013/5/1,2.8,2.08,2.67,-1.99,-0.93,0,0.217369455,-1.500337186,-1.278230686,-2.02,-2.224366934,-0.04198,1.0653667,3.4830267,3.5481283,-2.8590558
2013/6/1,-1.2,1.56,0.05,-0.39,0.01,0,1.358378922,2.09087002,0.657264592,0.52,0.531472007,-1.19116,-0.9961475,-0.2240808,0.2879308,1.3598783
2013/7/1,5.65,1.81,0.57,-1.35,0.53,0,-1.040945133,1.803798622,1.377711547,1.75,3.402208044,1.61164,-1.6062967,1.5696567,2.3793058,-1.8698142
2013/8/1,-2.71,-0.07,-2.68,0.67,-2.16,0,0.870150202,-0.375546116,-0.414073429,0.02,-0.778663641,0.19584,1.7547525,-0.2765983,0.3599467,0.7885092
2013/9/1,3.77,2.65,-1.23,-0.56,-1.4,0,-0.831688503,0.764109431,3.098029508,3.07,-1.44524044,0.53426,-0.8110292,0.2572567,-1.0241708,-0.8211575
2013/10/1,4.18,-1.5,1.26,2.76,0.92,0,1.513419473,2.878368685,0.797442539,0.08,2.453962136,1.71766,1.1617708,0.2318742,-1.2340267,1.0870025
2013/11/1,3.13,1.4,0.28,0.16,0.04,0,1.526057144,1.943423892,1.821374063,0.44,3.638301187,-1.0734,-0.6720333,3.53845,2.8510342,0.2407825
2013/12/1,2.81,-0.44,-0.01,-0.46,0.08,0,-1.434177393,0.268073018,1.136898859,0.02,1.936951759,-0.79098,0.8683142,-0.6124225,-0.415995,-0.6994908
2014/1/1,-3.32,0.59,-2.02,-3.88,-1.43,0,-3.657366257,2.046073548,0.760036185,1.71,-4.824889445,0.88116,-0.6907508,-0.6724167,0.9432433,-0.9162825
2014/2/1,4.65,0.16,-0.31,-0.23,-0.48,0,-0.724249323,-0.178525469,1.342607874,2.07,-0.869465284,0.9269,0.2051642,-0.4207375,0.7200192,-0.0104942
2014/3/1,0.43,-1.13,4.92,2.11,1.98,0,1.614876101,1.584023226,-1.939629977,-3.29,1.164568827,0.51982,0.047995,-1.0196275,-1.1858867,0.8650042
2014/4/1,-0.19,-4.13,1.14,3.45,1.03,0,0.362227529,0.208635793,-4.314370552,-3.89,-0.072206283,0.54218,2.0564433,-3.5018725,-1.8015125,-0.8283667
2014/5/1,2.06,-1.89,-0.13,0.05,-1.01,0,0.215495833,1.067657553,1.182927876,0.88,-0.268123805,1.98424,0.747155,1.2461125,-0.66736,1.1971642
2014/6/1,2.61,3.1,-0.69,-1.88,-1.99,0,-1.820472535,-0.38213416,0.609089453,0.69,2.437488031,0.3749,-0.6655442,-1.9002942,2.2449642,1.3630983
2014/7/1,-2.04,-4.28,0.02,0.89,0.49,0,1.110846501,1.011514012,-0.077490335,-0.14,-0.586154383,-0.59506,2.2570458,3.6825325,0.3492967,-1.5845
2014/8/1,4.24,0.3,-0.43,-0.62,-0.68,0,-0.260249321,1.7293056,0.96279138,0.82,3.387584129,0.97566,0.1202083,-0.12292,1.08125,-1.1560892
2014/9/1,-1.97,-3.73,-1.35,1.31,-0.5,0,3.568433254,2.467291838,1.112972308,0.5,3.941104142,-0.17586,0.8333083,3.7610742,-1.9768433,-3.5909633
2014/10/1,2.52,3.75,-1.83,-0.48,-0.12,0,4.248473791,2.088104794,-0.146463759,-0.06,0.840504789,-1.024,0.6880533,3.4851925,-1.8946583,-7.0176675
2014/11/1,2.55,-2.26,-3.09,1.54,0.25,0,2.793055836,2.364990113,0.886206115,0.68,8.480329611,0.67086,1.3657583,5.5120475,-0.360615,-2.6687533
2014/12/1,-0.06,2.87,2.27,-1.22,0.95,0,0.244737861,0.283040902,1.084686448,1.12,4.584863133,-2.35314,-1.4995058,-0.667505,3.260375,-1.0953733
2015/1/1,-3.11,-0.9,-3.61,1.64,-1.68,0,-1.104141606,2.627117095,5.3453699,3.85,12.94912388,-0.02306,0.0254508,-1.3698833,-3.1476367,-1.4181025
2015/2/1,6.13,0.3,-1.86,-1.12,-1.78,0,0.478518599,-2.069760247,-3.255226316,-2.8,-2.405418353,2.39184,-0.2807433,4.0218358,0.4692125,-0.1466408
2015/3/1,-1.12,3.1,-0.41,0.15,-0.54,0,0.110926473,1.406169955,3.423543564,2.74,5.858350222,1.06206,-2.0563258,0.4033567,3.2549283,-2.1895333
2015/4/1,0.59,-3.07,1.83,0.01,-0.64,0,-1.112727589,-2.162725132,-7.889063688,-7.27,-6.5851652,-0.19822,2.0542875,-0.9231458,-0.3960967,7.0843992
2015/5/1,1.36,0.82,-1.12,-1.77,-0.72,0,0.263546161,2.672490123,6.40387924,5.83,1.395542571,0.15514,-0.2559833,4.1625592,-0.1043142,-4.5099842
2015/6/1,-1.53,2.89,-0.78,0.43,-1.56,0,2.451910678,1.969596742,3.412953851,3.02,-5.779327993,-3.47188,-1.9411225,3.2890975,-0.169385,-1.9460867
2015/7/1,1.54,-4.58,-4.07,0.34,-2.47,0,1.860524639,5.497710205,10.40998349,10.06,8.74038404,1.91578,-2.8371625,5.3260867,-4.3095083,-2.3842558
2015/8/1,-6.04,0.27,2.8,0.64,1.27,0,1.825063309,-1.535228095,-1.702549213,-2.08,-1.765704237,-3.16442,-0.0829442,-1.8212583,-0.575945,0.5492483
2015/9/1,-3.07,-2.78,0.58,1.83,-0.57,0,5.606555699,5.639492702,7.082867679,5.24,3.058315125,-0.97098,1.8774442,2.7057467,-3.2355858,1.4063233
2015/10/1,7.75,-2.06,-0.45,0.86,0.53,0,0.230149333,-1.034433964,-2.978102395,-3.26,-0.661309877,2.25882,0.5633967,-0.4362908,-3.6427325,3.9352867
2015/11/1,0.56,3.31,-0.38,-2.72,-1.02,0,0.734892236,1.339930579,2.880363836,2.29,4.290957175,1.81702,0.2610683,1.8648217,3.8453308,0.00837833
2015/12/1,-2.17,-2.97,-2.59,0.47,0.02,0.01,1.294354256,2.573891511,4.017783974,3.35,-0.357731731,0.38648,-0.5074117,2.7961733,-2.371105,-1.808705
2016/1/1,-5.77,-3.42,2.07,2.81,3.09,0.01,7.857361345,0.721399413,2.559928988,1.39,2.881698379,0.63364,1.1446708,-1.9587783,-5.9022358,-1.4869525
2016/2/1,-0.08,0.93,-0.57,3.32,1.96,0.02,2.292412477,-0.607641608,-4.787596972,-4.26,1.697063336,1.58226,2.5078225,-3.0770633,-0.9726125,-2.1308075
2016/3/1,6.96,1.01,1.1,0.73,-0.02,0.02,-2.230542942,-2.433818504,-5.394362148,-5.04,-5.237201003,-0.13266,2.5660067,-1.7730692,0.6308525,2.7036092
2016/4/1,0.92,1.15,3.21,-2.92,1.89,0.01,-4.921783193,-2.611953275,-6.102589173,-6.07,-4.808967047,0.0891,-2.9043617,-4.0464133,2.5355267,5.271435
2016/5/1,1.78,-0.64,-1.65,-1.09,-2.49,0.01,0.526482494,2.22755777,2.388337147,1.37,1.176454672,0.89828,-1.1118417,2.8638917,1.1018142,0.4892675
2016/6/1,-0.05,0.43,-1.45,1.46,1.94,0.02,0.771703495,2.893925588,4.845833491,4.13,7.082430627,-0.06896,0.6606217,-4.9939358,-3.690975,0.3965408
2016/7/1,3.95,2.49,-1.29,1.25,-1.17,0.02,-0.097670523,2.32770773,-2.506774481,-3.32,-0.845000023,3.03124,0.4643992,3.7763233,3.0238,-1.283525
2016/8/1,0.5,1.69,3.11,-1.89,-0.34,0.02,0.173065682,-1.84161146,-3.480386012,-3.49,-1.696748927,0.1188,0.4284425,1.8065725,0.9234758,0.7898217
2016/9/1,0.25,1.87,-1.21,-2.23,0.02,0.02,-3.144950259,-0.165754008,-0.316262118,0.15,1.316742378,-0.64778,-0.0452958,-1.2727533,-0.467505,1.7101967
2016/10/1,-2.02,-4.05,4.12,0.96,0.23,0.02,2.796980871,1.099780701,0.452196992,0.6,-3.46826245,1.0793,1.7342583,1.9624975,-3.6525708,1.2396383
2016/11/1,4.86,7.03,8.21,-0.17,3.7,0.01,0.619131617,-1.62424865,-3.798793485,-4.62,-4.935047765,1.45066,-2.0091608,-1.0135067,6.7965958,1.0299783
2016/12/1,1.82,0.4,3.6,1.24,-0.23,0.03,1.543026827,3.764882735,-0.525471417,-0.25,-4.033866532,0.1318,0.7845542,0.0217475,-0.98401,0.0704892
2017/1/1,1.94,-1.42,-2.74,-0.5,-0.98,0.04,-2.608835129,0.070509604,-0.313186369,-0.94,0.442382905,0.4445,0.4976308,1.9179158,-0.6246492,1.1119508
2017/2/1,3.57,-2.23,-1.67,0.43,-1.84,0.04,1.287128499,1.865686721,-1.70284561,-1.6,3.956472738,1.6782,1.1828475,3.963685,-2.1861525,-3.0681708
2017/3/1,0.17,0.74,-3.33,0.63,-0.94,0.03,0.821745724,1.330376496,-0.875173095,-1.03,-1.727456822,1.63096,1.3374767,0.174255,-1.8273858,0.0117925
2017/4/1,1.09,0.47,-2.13,1.92,-1.62,0.05,2.415393284,2.046784537,0.134836292,0.48,-2.444220609,0.1351,0.1014125,1.4067642,-0.3267042,-0.2472692
2017/5/1,1.06,-3.03,-3.75,0.95,-1.8,0.06,2.25928166,2.294135909,1.939424123,1.5,0.560113968,0.79686,3.23629,1.7869033,-3.8424192,-0.0799992
2017/6/1,0.78,2.57,1.49,-2.26,0,0.06,-1.390983532,-0.026413213,-0.378499896,-0.09,-1.07887834,-1.41946,-1.494705,1.672225,1.0920842,-3.7658425
2017/7/1,1.87,-1.62,-0.22,-0.59,-0.15,0.07,-0.714879722,0.188442743,1.862643921,1.62,-0.143790446,-0.50626,0.910675,1.4398917,3.93246,1.0478208
2017/8/1,0.16,-1.82,-2.07,0.12,-2.35,0.09,-0.334584593,-0.083218884,3.21939513,3.29,-0.348514688,2.09522,2.5496958,1.2828225,-0.3349092,-1.4326625
2017/9/1,2.51,4.74,3.09,-1.5,1.63,0.09,-0.333887185,-0.191250243,-1.444545525,-1.32,2.150986104,0.29612,-2.24395,-2.9448892,2.8989258,1.5009075
2017/10/1,2.25,-1.95,0.22,0.85,-3.23,0.09,2.159701636,0.262942881,5.408748981,4.28,2.424441679,2.33016,3.04212,1.3752142,2.36463,2.8652592
2017/11/1,3.12,-0.35,-0.05,3.17,-0.1,0.08,2.25690507,1.997585963,-0.018041911,-0.87,-1.382664051,-0.04032,-1.6665908,0.2098283,-0.74978,-0.1601825
2017/12/1,1.06,-1.07,0.03,0.75,1.66,0.09,-1.560124626,0.476583151,-2.404780536,-1.55,4.28796167,0.80352,-1.6049375,-0.8567133,-2.4018125,0.477915
2018/1/1,5.58,-3.25,-1.36,-0.72,-1.01,0.11,0.896554228,-0.038106324,3.689327397,4.05,1.672160363,-1.057534199,0.420215,4.5588258,3.3935708,6.1400858
2018/2/1,-3.65,0.32,-1.03,0.56,-2.32,0.11,1.686518862,-1.948468539,4.054999706,3.57,-5.457861467,-1.763994094,3.6912808,4.3850083,2.6113692,0.2226308
2018/3/1,-2.35,3.59,-0.23,-0.48,0,0.12,-0.261475727,2.460876506,-0.954559476,-1.14,-1.340075219,0.578921858,-0.7408533,-3.4614867,-1.6025775,1.5084133
2018/4/1,0.29,0.91,0.48,-2.41,1.26,0.14,-1.426706314,0.087941707,-1.222732278,0.36,0.95359698,2.490487436,-1.038615,-2.43539,6.129195,5.9387308
2018/5/1,2.65,4.79,-3.13,-2.05,-1.48,0.14,-0.59409232,0.618655163,2.473911737,3.87,-2.109834487,0.558115901,1.1174375,-0.66537,2.1006225,2.1007533
2018/6/1,0.48,0.81,-2.33,0.82,0.21,0.14,0.773063056,2.423173856,-2.24042189,-2.33,-0.073753614,1.473208092,-1.2036575,0.2968533,-0.0371092,1.0223008
2018/7/1,3.19,-1.95,0.45,1.53,0.36,0.16,1.523340371,-0.368532082,-1.434563483,-1.43,-0.276680264,-0.860237406,2.815055,0.2435592,0.0868542,-2.0117392
2018/8/1,3.44,0.63,-3.98,-0.29,-2.64,0.16,0.382543491,-1.225661414,4.810672811,5.28,2.74199598,-0.273265792,2.2157183,4.6277983,7.4072517,2.2886775
2018/9/1,0.06,-2.5,-1.7,0.67,1.28,0.15,0.270556135,-0.617811734,0.128755502,0.03,-1.483479377,0.680773897,0.6599042,0.2152017,-0.5634583,0.4664483
2018/10/1,-7.68,-4.5,3.43,1,3.54,0.19,3.644601818,2.115598337,-1.419316669,-2.06,-0.533356342,-1.533564847,0.4624725,1.73875,-5.6713083,-2.89703
2018/11/1,1.69,-0.76,0.26,-0.62,0.4,0.18,2.209989817,-0.100485049,-0.981235788,-1.41,-2.557524857,-2.600128149,-1.6970983,-1.8553633,1.4213442,-0.3405017
2018/12/1,-9.55,-2.91,-1.9,-0.03,0.2,0.19,1.460813081,-0.039520272,2.501588205,2.12,-0.449451577,-3.421279815,1.3719492,-0.1905742,2.66303,-0.6079133
2019/1/1,8.41,3.01,-0.44,-0.78,-1.53,0.21,-3.649077207,-0.641835476,-7.126306016,-8.65,-6.057801073,1.301733937,-2.29757,0.7356,0.2627942,1.7763333
2019/2/1,3.4,1.73,-2.68,0.21,-1.61,0.18,-0.24329846,0.013440464,0.349542782,0.85,-0.481676929,2.4014568,1.5865667,0.7253492,-1.5488892,-2.4553458
2019/3/1,1.1,-3.46,-4.05,0.78,-0.99,0.19,-0.869827814,0.282655648,2.806001102,2.16,5.797930004,-0.975908348,3.1336725,-0.5788625,-1.4485042,0.7149233
2019/4/1,3.96,-1.17,2.17,1.66,-2.24,0.21,2.260249387,-0.136285998,-2.296898904,-2.96,-0.309110491,2.230234781,,,,
2019/5/1,-6.94,-1.59,-2.37,-0.5,1.74,0.21,-0.400885495,4.23878917,8.470538649,7.56,5.725977522,-3.661744895,,,,
2019/6/1,6.93,0.32,-0.71,0.88,-0.48,0.18,0.103489603,-0.046732515,-1.518679805,-2.23,-0.38682895,0.932432587,,,,
2019/7/1,1.19,-1.78,0.42,-0.07,0.37,0.19,1.721401632,2.122831374,2.993622817,2.9,2.654999527,1.164934743,,,,
2019/8/1,-2.58,-3.21,-4.95,0.55,-0.69,0.16,0.603595929,2.380634321,7.080193361,7.47,10.16849514,-0.003967098,,,,
2019/9/1,1.43,0.27,6.83,1.84,3.36,0.18,1.603902992,-1.16283075,-5.176116252,-6.81,-5.752403481,1.860239071,,,,
2019/10/1,2.06,0.26,-1.93,0.44,-0.96,0.15,0.07723276,-0.417740332,1.248082519,0.19,-3.912090662,0.350506954,,,,
2019/11/1,3.87,0.45,-2.02,-1.59,-1.25,0.12,-1.987938993,-2.833624893,-2.256149215,-2.63,-0.134658234,0.342935559,,,,
2019/12/1,2.77,0.97,1.79,0,1.22,0.14,-2.533306902,-0.296808885,-2.636637895,-1.88,-2.846350085,0.669267134,,,,
2020/1/1,-0.11,-4.38,-6.24,-1.18,-2.32,0.13,-1.341277557,4.167153221,6.581999624,6.03,1.665685606,-0.484470067,,,,
2020/2/1,-8.13,0.02,-3.79,-1.47,-2.51,0.12,-1.417152706,-3.604801297,0.507094753,-0.36,1.230344417,-1.860088072,,,,
2020/3/1,-13.38,-8.32,-14.02,-1.51,1.26,0.12,7.015419781,-9.644358709,7.471487193,8.16,9.079176697,-7.53023755,,,,
